EventDate,GroupName,SiteName,SiteID,site_latitude,site_longitude,site_altitude,colony_avg
7/13/17 11:30 PM,Hiwassee River Watershed Coalition,"Shooting Creek, Lower- HIW 8",4292,35.0213,-83.6928,598.17,266.0
7/13/17 11:30 PM,Hiwassee River Watershed Coalition,"Shooting Creek, Lower- HIW 8",4292,35.0213,-83.6928,598.17,266.0
7/14/17 9:50 AM,Upper Etowah Alliance AAS,Canton Creek,1235,34.2298,-84.4918,262.24,566.0
7/14/17 9:50 AM,Upper Etowah Alliance AAS,Canton Creek,1235,34.2298,-84.4918,262.24,566.0
7/14/17 10:15 AM,Hiwassee River Watershed Coalition,Hiwassee River at Martin Hill,3748,35.0713,-83.8362,536.53,66.0
7/14/17 10:33 AM,Upper Etowah Alliance AAS,unnamed tributary to Etowah River,2937,34.2412,-84.4902,264.92,633.0
7/14/17 4:30 PM,Stone Mountain Park Education Department,Beaver Creek,2443,33.8143,-84.1601,275.858246,400.0
7/15/17 9:30 AM,High Falls Lake Association,Buck Creek,1385,33.1848,-84.0333,181.93,33.0
7/15/17 9:40 AM,High Falls Lake Association,Brushy Creek,1386,33.1887,-84.0333,181.49,0.0
7/15/17 9:50 AM,High Falls Lake Association,Light Line,1390,33.1925,-84.0245,190.4,0.0
7/15/17 10:00 AM,High Falls Lake Association,Mid Lake [High Falls Lake],1389,33.1992,-84.0317,190.73,0.0
7/15/17 10:10 AM,High Falls Lake Association,Tow,1387,33.2036,-84.0379,188.95,0.0
7/16/17 6:00 PM,McCleskey Middle School,Tributary to Rubes Creek,692,34.0467,-84.5057,306.038391,233.0
7/17/17 12:06 PM,Hiwassee River Watershed Coalition,Brasstown Creek at Pinelog Road,4273,34.9996,-83.9268,506.17,533.0
7/17/17 1:12 PM,Hiwassee River Watershed Coalition,Hiwassee River at Tusquittee Road,4274,35.0557,-83.8162,541.16,200.0
7/19/17 9:40 AM,Hiwassee River Watershed Coalition,Martins Creek at Avett Bridge,4615,35.0663,-84.0213,477.03,266.0
7/19/17 12:20 PM,Hiwassee River Watershed Coalition,Rapier Mill Creek near confluence,4639,35.0102,-84.1423,476.21,300.0
7/19/17 1:00 PM,Seven Rivers Resource Conservation & Development,Seventeen Mile River at Highway 64,4758,31.372,-82.6784,51.48,66.0
7/19/17 1:50 PM,Seven Rivers Resource Conservation & Development,Seventeen Mile River at Taylor Church Road,4759,31.3205,-82.628,47.34,166.0
7/19/17 3:45 PM,Seven Rivers Resource Conservation & Development,Seventeen Mile River at Hyw. 135,4755,31.5193,-82.8236,72.53,400.0
7/19/17 4:17 PM,Seven Rivers Resource Conservation & Development,Seventeen Mile River Ga Hwy. 32,4754,31.5087,-82.7518,67.95,300.0
7/19/17 5:00 PM,Yellow River Water Trail-Gwinnett,Yellow River-Ross Rd/Vecoma,3838,33.8301,-84.0814,243.51,400.0
7/19/17 6:30 PM,Thompsonc,Yellow River,3117,33.8486,-84.0855,243.801,366.0
7/20/17 9:55 AM,Satilla Riverkeeper & Friends,Warners Landing,3769,31.24,-81.8634,12.88,66.0
7/20/17 10:26 AM,Satilla Riverkeeper & Friends,Jamestown Landing,3431,31.2983,-82.3924,29.91,0.0
7/20/17 10:42 AM,Cameron's Capstone,chinquapin,4781,34.9607,-81.9196,245.71,200.0
7/20/17 11:18 AM,Satilla Riverkeeper & Friends,"U.S. 301, Nahunta",4339,31.2933,-81.9571,11.33,0.0
7/20/17 11:38 AM,Hiwassee River Watershed Coalition,Upper Hiwassee River (HIW 1),2699,34.9027,-83.7229,591.74,333.0
7/20/17 11:38 AM,Hiwassee River Watershed Coalition,Upper Hiwassee River (HIW 1),2699,34.9027,-83.7229,591.74,333.0
7/20/17 12:15 PM,Upper Chattahoochee Trout Unlimited,Wildcat Creek,2367,33.9575,-84.3318,302.844635,300.0
7/20/17 12:21 PM,Satilla Riverkeeper & Friends,Altman Ferry Landing,3783,31.2414,-82.1411,25.77,0.0
7/20/17 1:05 PM,Satilla Riverkeeper & Friends,"Georgia Highway 121, Hoboken",3767,31.2175,-82.1623,18.66,0.0
7/20/17 1:54 PM,Satilla Riverkeeper & Friends,FFA Camp Landing,3768,31.2717,-82.1091,26.11,100.0
7/20/17 2:40 PM,Satilla Riverkeeper & Friends,"U.S. Highway 84, Waycross",3655,31.2387,-82.3231,24.0,0.0
7/20/17 3:10 PM,Satilla Riverkeeper & Friends,Jamestown Landing,3431,31.2983,-82.3924,29.91,33.0
7/20/17 4:10 PM,Satilla Riverkeeper & Friends,"Big Creek, Highway 82, Brantley County",4727,31.1737,-82.1866,27.43,233.0
7/20/17 4:32 PM,Satilla Riverkeeper & Friends,"Bay Creek, Palmetto Road, Brantley County",4732,31.1634,-82.1447,40.3,33.0
7/20/17 5:08 PM,Satilla Riverkeeper & Friends,"South Prong Big Creek, Mt Calvary Road, Brantley County",4731,31.1484,-82.1556,31.84,66.0
7/20/17 5:43 PM,Satilla Riverkeeper & Friends,"Bay Creek, Mt Calvary Road, Brantley County",4222,31.1608,-82.1508,32.73,533.0
7/21/17 9:30 AM,Upper Chattahoochee Trout Unlimited,Marlborough Creek,2372,33.9819,-84.3103,266.704529,0.0
7/21/17 1:11 PM,Village North Highlands Subdivision,Tributary of Willeo Creek,2461,34.0458,-84.4361,303.690002,133.0
7/22/17 9:32 AM,Upper Ocmulgee/Yellow River,"Big Haynes Creek at Black Rock Court, Oxford",4194,33.6988,-83.9222,211.28,0.0
7/22/17 10:30 AM,Sierra Club Cobb Centennial Group,Rottenwood Creek,704,33.9284,-84.4833,281.720856,133.0
7/22/17 1:30 PM,Hiwassee River Watershed Coalition,Tusquitee Creek at the old ford,4725,35.0766,-83.7761,567.85,33.0
7/22/17 11:00 PM,Gwinnett County Sierra Club,Suwanee Creek,1203,34.0451,-84.0643,284.640991,133.0
7/23/17 11:00 PM,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,300.0
7/24/17 9:22 AM,Oconee-Savannah Targeted Watershed Monitoring,Richland Creek,3937,33.6093,-83.1621,165.45,200.0
7/24/17 9:30 AM,Oconee-Savannah Targeted Watershed Monitoring,Richland Creek,3932,33.5878,-83.1939,156.89,166.0
7/24/17 9:53 AM,Oconee-Savannah Targeted Watershed Monitoring,Town Creek,3934,33.5517,-83.2004,151.78,66.0
7/24/17 9:54 AM,Hiwassee River Watershed Coalition,NOT 2 Arkaqua Creek,2712,34.8405,-83.9338,556.555969,266.0
7/24/17 10:30 AM,Upper Chattahoochee Trout Unlimited,Ball Mill Creek,2368,33.9787,-84.3208,268.422729,633.0
7/24/17 10:44 AM,Oconee-Savannah Targeted Watershed Monitoring,Richland Creek,3933,33.4881,-83.2273,134.04,66.0
7/24/17 12:35 PM,Stone Mountain Park Education Department,Stone Mountain Creek,316,33.7952,-84.1241,243.834122,333.0
7/24/17 12:35 PM,Stone Mountain Park Education Department,Gristmill stream,4105,33.8078,-84.1356,260.08,333.0
7/24/17 11:15 PM,Cameron's Capstone,Greene Creek,4799,35.0294,-82.0206,246.57,166.0
7/24/17 11:35 PM,Hiwassee River Watershed Coalition,NOT 3 Nottely River,2713,34.8402,-83.9331,554.74,633.0
7/25/17 11:00 AM,Hiwassee River Watershed Coalition,Corn Creek below Sunset,4599,34.9346,-83.8441,568.43,166.0
7/27/17 2:30 AM,Stone Mountain Park Education Department,Crossroads Stream,1220,33.8124,-84.1479,273.429718,533.0
7/27/17 1:23 PM,Stone Mountain Park Education Department,Crossvine Creek,1398,33.8039,-84.159,273.962555,0.0
7/29/17 8:41 AM,Keep Smyrna Beautiful Adopt-A-Stream (KSBAAS),Oak Park of Vinings Creek,3199,33.8454,-84.4879,278.951721,233.0
7/29/17 2:30 PM,Daydreamers,Noses Creek,4107,33.8593,-84.6527,275.45,100.0
7/29/17 2:30 PM,Clean Water,South River,4762,33.6019,-84.0989,197.19,0.0
7/29/17 2:40 PM,Georgia Southern University Freshwater Ecology Lab,Beautiful Eagle Creek,3895,32.4324,-81.782,61.88,100.0
7/29/17 4:00 PM,Clean Water,Almand Branch,4778,33.6081,-84.0088,222.45,0.0
7/30/17 10:00 AM,Columbia County Adopt-A-Stream,Reed Creek,975,33.5352,-82.0838,69.33,333.0
7/31/17 7:20 AM,Middle Savannah River Sentinels,Euchee Creek,2956,33.4913,-82.2217,82.9,300.0
7/31/17 8:00 AM,Rae's Creek West,Rae's Creek,3090,33.4784,-82.0706,86.62,500.0
7/31/17 9:20 AM,St. Mary's Riverkeeper,"St. Marys River, Camp Pinkney Landing",4675,30.8192,-81.963,7.43,33.0
7/31/17 9:24 AM,St. Mary's Riverkeeper,"St. Marys River, Traders Hill Landing",4676,30.7829,-82.0239,6.39,100.0
7/31/17 9:29 AM,St. Mary's Riverkeeper,"St. Marys River, Macclenny SR121",4677,30.3622,-82.133,21.01,733.0
7/31/17 9:31 AM,St. Mary's Riverkeeper,"St. Marys River, Boy Scouts Camp",4678,30.3552,-82.0662,17.72,233.0
7/31/17 9:34 AM,St. Mary's Riverkeeper,"St. Marys River, St. George Bell Bridge",4679,30.5256,-82.0175,19.0,100.0
7/31/17 9:36 AM,Chemours,"St. Marys River, Scotts Landing",4680,30.7844,-81.9696,8.48,0.0
7/31/17 9:39 AM,St. Mary's Riverkeeper,"St. Marys River, Kings Ferry Landing",4681,30.7863,-81.8402,1.27,100.0
7/31/17 10:10 AM,Hudspeths,Cobbs Creek,3957,33.7681,-84.265,298.49,166.0
7/31/17 10:21 AM,Satilla Riverkeeper & Friends,"Big Creek, Highway 82, Brantley County",4727,31.1737,-82.1866,27.43,200.0
7/31/17 10:40 AM,Middle Savannah River Sentinels,Euchee Creek Site 4,971,33.5555,-82.1797,62.68,266.0
7/31/17 10:49 AM,Satilla Riverkeeper & Friends,"Bay Creek, Mt Calvary Road, Brantley County",4222,31.1608,-82.1508,32.73,33.0
7/31/17 11:17 AM,Satilla Riverkeeper & Friends,Palmetto Creek @Mt. Calvary,4264,31.1548,-82.1501,30.03,733.0
7/31/17 11:35 AM,Satilla Riverkeeper & Friends,"South Prong Big Creek, Mt Calvary Road, Brantley County",4731,31.1484,-82.1556,31.84,33.0
7/31/17 12:13 PM,Satilla Riverkeeper & Friends,"Bay Creek, Palmetto Road, Brantley County",4732,31.1634,-82.1447,40.3,33.0
7/31/17 5:00 PM,Yellow River Water Trail - Newton,Alcovy River - Factory Shoals,4518,33.4499,-83.8275,185.93,0.0
7/31/17 6:24 PM,Wade Hampton Water Monitoring Team,Brushy Creek Feeder Stream,4109,34.8841,-82.3591,293.07,366.0
8/1/17 7:30 AM,Hiwassee River Watershed Coalition,Scataway Creek (HIW 4),2702,34.9262,-83.6766,610.71,333.0
8/1/17 7:50 AM,Hiwassee River Watershed Coalition,CHAT 5 - Lower Hiwassee River,2846,34.9118,-83.7088,588.00293,166.0
8/1/17 8:00 AM,Middle Savannah River Sentinels,Butler Creek,2402,33.4088,-82.0796,61.09,133.0
8/1/17 8:55 AM,Hiwassee River Watershed Coalition,Hiwassee River below Mission Dam,4050,35.0665,-83.9266,495.24,100.0
8/1/17 8:55 AM,Hiwassee River Watershed Coalition,Hiwassee River below Mission Dam,4050,35.0665,-83.9266,495.24,100.0
8/1/17 9:10 AM,AAAS Stream Stompers,Pond Branch,3408,33.5017,-81.3964,71.95,100.0
8/1/17 9:45 AM,AAAS Stream Stompers,South Edisto River,3295,33.5199,-81.4103,73.648209,100.0
8/1/17 10:05 AM,Middle Savannah River Sentinels,Upper Reed Creek,4871,33.5103,-82.1122,94.74,100.0
8/1/17 10:14 AM,Cameron's Capstone,Greene Creek,4799,35.0294,-82.0206,246.57,200.0
8/1/17 5:33 PM,Z's place,Fairforest Creek,4458,34.9438,-81.9703,232.67,166.0
8/2/17 2:30 PM,Georgia Southwestern Geology,Town Creek,4053,32.0793,-84.2324,104.47,133.0
8/2/17 3:00 PM,Georgia Southwestern Geology,Willet Creek at Bowen Bridge,2399,32.0535,-84.2115,106.41,0.0
8/3/17 1:52 PM,St. Mary's Riverkeeper,"St. Marys River, Nassau Sound",4673,30.5155,-81.4386,1.44,133.0
8/3/17 1:54 PM,St. Mary's Riverkeeper,"St. Marys River, Egans Creek, N. Atlantic Ave.",4683,30.6688,-81.4398,0.75,500.0
8/3/17 1:56 PM,St. Mary's Riverkeeper,"St. Marys River, Egans Creek, Greenway",4682,30.6403,-81.4421,1.6,200.0
8/3/17 1:58 PM,St. Mary's Riverkeeper,"St. Marys River, Osprey Cove Dock",4672,30.7422,-81.62,1.67,33.0
8/3/17 2:05 PM,St. Mary's Riverkeeper,"St. Marys River, Ft. Clinch State Park",4670,30.696,-81.4603,-0.57,0.0
8/3/17 2:06 PM,St. Mary's Riverkeeper,"St. Marys River, Fernandina Marina",4674,30.6711,-81.4657,0.19,0.0
8/3/17 2:09 PM,St. Mary's Riverkeeper,Ocean Ridge Retention Pond,4794,30.6209,-81.4439,0.46,266.0
8/3/17 2:12 PM,St. Mary's Riverkeeper,Egans Lake,4793,30.6221,-81.4441,0.54,0.0
8/3/17 2:15 PM,St. Mary's Riverkeeper,Egans Bluff Retention Pond,4792,30.6209,-81.4445,1.27,0.0
8/4/17 7:15 AM,Tapestry Community,Entrenchment Beaver Pond,3825,33.7276,-84.3613,272.67,66.0
8/4/17 10:30 AM,Cameron's Capstone,chinquapin,4781,34.9607,-81.9196,245.71,366.0
8/4/17 4:30 PM,Lakewood Colony,Detention pond on tributary of Rubes Creek,869,34.0561,-84.4971,283.80954,233.0
8/5/17 9:10 AM,Jackson Lake Homeowners Association,Arrow Point,4294,33.3724,-83.8697,161.0,0.0
8/5/17 9:18 AM,Jackson Lake Homeowners Association,South River North of Hwy 36 Bridge SRB-36,3306,33.3952,-83.8941,160.608994,66.0
8/5/17 9:38 AM,Jackson Lake Homeowners Association,Yellow River North of hwy 36 Bridge,3324,33.4101,-83.88,163.816528,66.0
8/5/17 10:00 AM,Sierra Club Cobb Centennial Group,Rottenwood Creek,897,33.932,-84.5165,307.19,0.0
8/5/17 10:03 AM,Jackson Lake Homeowners Association,Nuthatch,4269,33.3754,-83.8437,176.91,0.0
8/5/17 10:10 AM,Knowles Landing,Whitewater Creek,2831,32.3791,-84.1845,103.932671,700.0
8/5/17 10:31 AM,Jackson Lake Homeowners Association,Alcovy River at FFA Camp,3951,33.4338,-83.8231,161.0,33.0
8/5/17 11:17 AM,Jackson Lake Homeowners Association,Scout Island,4617,33.3272,-83.8436,161.0,0.0
8/5/17 11:58 AM,Knowles Landing,"Ocmulgee River, Knowles Landing",2824,32.5423,-83.5387,72.62,100.0
8/5/17 5:00 PM,Clean Water,Almand Branch,4778,33.6081,-84.0088,222.45,33.0
8/5/17 5:50 PM,Clean Water,South River,4762,33.6019,-84.0989,197.19,100.0
8/6/17 11:15 AM,ClifCon#3,Pacolet River,4619,34.9817,-81.8231,200.77,233.0
8/11/17 10:30 AM,Hiwassee River Watershed Coalition,Butternut Creek at Meeks Park by Colwell Fields ,4144,34.868,-83.972,545.72,266.0
8/11/17 3:55 PM,Upper Chattahoochee Trout Unlimited,Johns Creek,2388,34.0113,-84.2196,271.038422,266.0
8/12/17 11:00 AM,Peregrine Marsh Gang,Wilmington River,365,31.9586,-81.0112,1.179399,0.0
8/12/17 2:10 PM,Hiwassee River Watershed Coalition,Tusquitee Creek at the old ford,4725,35.0766,-83.7761,567.85,100.0
8/12/17 3:00 PM,Clean Water,Honey Creek,4801,33.6559,-84.088,230.52,166.0
8/13/17 8:00 AM,Butler Creek Kennesaw,Southern Tributary of Butler Creek,2006,34.0097,-84.6272,307.337158,700.0
8/14/17 9:30 AM,Hiwassee River Watershed Coalition,Hiwassee River at Martin Hill,3748,35.0713,-83.8362,536.53,133.0
8/14/17 10:45 AM,Hiwassee River Watershed Coalition,Hiwassee River at Sweetwater Park,3782,35.064,-83.9005,511.16,600.0
8/16/17 11:45 AM,Hiwassee River Watershed Coalition,"Shooting Creek, Lower- HIW 8",4292,35.0213,-83.6928,598.17,333.0
8/16/17 5:30 PM,Hiwassee River Watershed Coalition,Brasstown Creek below Brasstown Valley Resort,3795,34.9554,-83.8537,546.1,33.0
8/16/17 8:37 PM,Martins,Yellow River,3800,33.8792,-84.0784,251.07,266.0
8/17/17 10:00 AM,Stone Mountain Park Education Department,Stone Mountain Lake 1,5041,33.8175,-84.1393,254.59,33.0
8/17/17 10:30 AM,Stone Mountain Park Education Department,Stone Mountain Lake 2,5042,33.7997,-84.1334,254.59,33.0
8/17/17 10:30 AM,Stone Mountain Park Education Department,Stone Mountain Lake 2,5042,33.7997,-84.1334,254.59,33.0
8/17/17 10:30 AM,Stone Mountain Park Education Department,Stone Mountain Lake 2,5042,33.7997,-84.1334,254.59,33.0
8/17/17 11:00 AM,Stone Mountain Park Education Department,Stone Mountain Lake 4,5044,33.8121,-84.1351,254.59,0.0
8/17/17 1:15 PM,Village North Highlands Subdivision,Tributary of Willeo Creek,2461,34.0458,-84.4361,303.690002,66.0
8/17/17 11:00 PM,Stone Mountain Park Education Department,Stone Mountain Lake 3,5043,33.8062,-84.1345,254.59,0.0
8/18/17 9:30 AM,High Falls Lake Association,Buck Creek,1385,33.1848,-84.0333,181.93,33.0
8/18/17 9:40 AM,High Falls Lake Association,Brushy Creek,1386,33.1887,-84.0333,181.49,0.0
8/18/17 9:50 AM,High Falls Lake Association,Light Line,1390,33.1925,-84.0245,190.4,0.0
8/18/17 10:00 AM,High Falls Lake Association,Mid Lake [High Falls Lake],1389,33.1992,-84.0317,190.73,0.0
8/18/17 10:00 AM,Tom Bates,Sweetwater Creek,4602,33.8927,-84.0818,261.96,233.0
8/18/17 10:10 AM,High Falls Lake Association,Tow,1387,33.2036,-84.0379,188.95,0.0
8/18/17 1:00 PM,Tom Bates,Camp Creek,4164,33.863,-84.1681,283.34,133.0
8/18/17 2:30 PM,Tom Bates,unnamed,4131,33.8609,-84.1616,307.16,66.0
8/18/17 5:25 PM,"Bet Haverim, Haverim Beyachad ",South Fork Peachtree Creek,1180,33.8044,-84.293,273.74704,400.0
8/19/17 11:00 AM,Gwinnett County Sierra Club,Suwanee Creek,1203,34.0451,-84.0643,284.640991,100.0
8/20/17 11:45 AM,CCHS APES,Fancy Bluff Creek,4268,30.8677,-81.5846,0.66,233.0
8/22/17 9:30 AM,Kim Brewitt,Lawson's Fork Above Dam,4556,35.005,-81.9667,237.97,233.0
8/22/17 9:37 AM,Satilla Riverkeeper & Friends,Warners Landing,3769,31.24,-81.8634,12.88,0.0
8/22/17 10:00 AM,Satilla Riverkeeper & Friends,"U.S. Highway 82, Nahunta",3323,31.2196,-81.8677,14.18,0.0
8/22/17 10:12 AM,Upper Chattahoochee Trout Unlimited,Ball Mill Creek,2368,33.9787,-84.3208,268.422729,0.0
8/22/17 10:40 AM,Satilla Riverkeeper & Friends,"U.S. 301, Nahunta",4339,31.2933,-81.9571,11.33,0.0
8/22/17 11:18 AM,Satilla Riverkeeper & Friends,Altman Ferry Landing,3783,31.2414,-82.1411,25.77,0.0
8/22/17 11:47 AM,Satilla Riverkeeper & Friends,"Georgia Highway 121, Hoboken",3767,31.2175,-82.1623,18.66,66.0
8/22/17 12:30 PM,Satilla Riverkeeper & Friends,FFA Camp Landing,3768,31.2717,-82.1091,26.11,100.0
8/22/17 1:11 PM,Satilla Riverkeeper & Friends,"U.S. Highway 84, Waycross",3655,31.2387,-82.3231,24.0,0.0
8/22/17 1:28 PM,Hiwassee River Watershed Coalition,NOT 7 Youngcane Creek,2717,34.8671,-84.0787,556.66687,300.0
8/22/17 1:50 PM,Satilla Riverkeeper & Friends,Jamestown Landing,3431,31.2983,-82.3924,29.91,0.0
8/22/17 2:30 PM,Hiwassee River Watershed Coalition,Upper Hiwassee River (HIW 1),2699,34.9027,-83.7229,591.74,333.0
8/22/17 8:30 PM,McCleskey Middle School,Tributary to Rubes Creek,692,34.0467,-84.5057,306.038391,33.0
8/23/17 9:30 AM,Seven Rivers Resource Conservation & Development,Twentynine Mile Creek at Racoon Bridge Road,4757,31.4072,-82.748,49.29,100.0
8/23/17 9:33 AM,Upper Ocmulgee/Yellow River,"Big Haynes Creek at Black Rock Court, Oxford",4194,33.6988,-83.9222,211.28,0.0
8/23/17 10:30 AM,Seven Rivers Resource Conservation & Development,Seventeen Mile River at Taylor Church Road,4759,31.3205,-82.628,47.34,33.0
8/23/17 11:30 AM,Seven Rivers Resource Conservation & Development,Seventeen Mile River at Highway 64,4758,31.372,-82.6784,51.48,33.0
8/23/17 1:40 PM,Seven Rivers Resource Conservation & Development,Seventeen Mile River at Hyw. 135,4755,31.5193,-82.8236,72.53,400.0
8/23/17 2:15 PM,Seven Rivers Resource Conservation & Development,Seventeen Mile River Ga Hwy. 32,4754,31.5087,-82.7518,67.95,166.0
8/23/17 2:50 PM,Seven Rivers Resource Conservation & Development,Seventeen Mile River at Sand Hill Church Road,4760,31.531,-82.7455,68.05,233.0
8/24/17 11:50 AM,Watershed Ecology Center,Butterfly Creek,3978,34.9557,-81.9434,237.28,0.0
8/24/17 4:00 PM,Johnson Dean Forest,Johnson Dean Creek,4133,33.945,-84.2163,335.85,466.0
8/25/17 10:00 AM,Georgia Southern University Freshwater Ecology Lab,Beautiful Eagle Creek,3895,32.4324,-81.782,61.88,0.0
8/25/17 10:00 AM,Georgia Southern University Freshwater Ecology Lab,Beautiful Eagle Creek,3895,32.4324,-81.782,61.88,0.0
8/26/17 11:47 AM,Sierra Club Cobb Centennial Group,Rottenwood Creek,504,33.8805,-84.4513,234.42,66.0
8/26/17 3:32 PM,Team Moore,Unknown,4618,34.9658,-82.1132,247.45,0.0
8/27/17 9:20 AM,Hiwassee River Watershed Coalition,Scataway Creek (HIW 4),2702,34.9262,-83.6766,610.71,100.0
8/27/17 9:30 AM,Hiwassee River Watershed Coalition,CHAT 5 - Lower Hiwassee River,2846,34.9118,-83.7088,588.00293,100.0
8/27/17 3:00 PM,Toonigh Neighbors,Toonigh Creek,154,34.1504,-84.5196,274.650085,166.0
8/28/17 9:00 AM,Middle Savannah River Sentinels,Euchee Creek,2956,33.4913,-82.2217,82.9,400.0
8/28/17 9:29 AM,Oconee-Savannah Targeted Watershed Monitoring,Richland Creek,3937,33.6093,-83.1621,165.45,133.0
8/28/17 9:45 AM,Hiwassee River Watershed Coalition,Martins Creek at Avett Bridge,4615,35.0663,-84.0213,477.03,133.0
8/28/17 9:48 AM,Oconee-Savannah Targeted Watershed Monitoring,Richland Creek,3932,33.5878,-83.1939,156.89,133.0
8/28/17 10:15 AM,Middle Savannah River Sentinels,Euchee Creek Site 4,971,33.5555,-82.1797,62.68,100.0
8/28/17 10:20 AM,Oconee-Savannah Targeted Watershed Monitoring,Town Creek,3934,33.5517,-83.2004,151.78,200.0
8/28/17 10:35 AM,Oconee-Savannah Targeted Watershed Monitoring,Richland Creek,3933,33.4881,-83.2273,134.04,66.0
8/28/17 1:08 PM,Stone Mountain Park Education Department,Crossvine Creek,1398,33.8039,-84.159,273.962555,66.0
8/29/17 9:00 AM,Friends of Mulberry Creek,Mulberry Creek,387,33.957,-84.3957,252.736557,100.0
8/29/17 9:22 AM,AAAS Stream Stompers,Pond Branch,3408,33.5017,-81.3964,71.95,200.0
8/29/17 9:45 AM,AAAS Stream Stompers,South Edisto River,3295,33.5199,-81.4103,73.648209,66.0
8/29/17 10:00 AM,Sierra Club Cobb Centennial Group,Rottenwood Creek,704,33.9284,-84.4833,281.720856,33.0
8/29/17 10:45 AM,Crooked Branch,Crooked Branch,2019,33.9613,-84.389,249.589905,33.0
8/29/17 11:00 AM,Hiwassee River Watershed Coalition,NOT 3 Nottely River,2713,34.8402,-83.9331,554.74,133.0
8/29/17 1:15 PM,Georgia Southwestern Geology,Town Creek,4053,32.0793,-84.2324,104.47,0.0
8/29/17 6:15 PM,Wade Hampton Water Monitoring Team,Brushy Creek Feeder Stream,4109,34.8841,-82.3591,293.07,333.0
8/29/17 11:45 PM,Georgia Southwestern Geology,Willet Creek at Bowen Bridge,2399,32.0535,-84.2115,106.41,300.0
8/30/17 8:30 AM,Stone Mountain Park Education Department,Beachdrop Creek,4055,33.8181,-84.1627,273.9,533.0
8/30/17 8:50 AM,Stone Mountain Park Education Department,Gristmill stream,4105,33.8078,-84.1356,260.08,166.0
8/30/17 9:10 AM,Stone Mountain Park Education Department,Stone Mountain Creek,316,33.7952,-84.1241,243.834122,200.0
8/30/17 9:32 AM,Columbia County Adopt-A-Stream,Reed Creek,975,33.5352,-82.0838,69.33,200.0
8/30/17 11:30 AM,Hiwassee River Watershed Coalition,Brasstown Creek at Oland,4019,35.0273,-83.9549,485.76,133.0
8/30/17 12:15 PM,Hiwassee River Watershed Coalition,Rapier Mill Creek near confluence,4639,35.0102,-84.1423,476.21,133.0
8/31/17 8:00 AM,Middle Savannah River Sentinels,Butler Creek,2402,33.4088,-82.0796,61.09,0.0
8/31/17 8:55 AM,Rae's Creek West,Rae's Creek,3090,33.4784,-82.0706,86.62,433.0
8/31/17 11:00 AM,Middle Savannah River Sentinels,Upper Reed Creek,4871,33.5103,-82.1122,94.74,166.0
9/1/17 9:33 AM,St. Mary's Riverkeeper,"St. Marys River, Kings Ferry Landing",4681,30.7863,-81.8402,1.27,33.0
9/1/17 9:39 AM,St. Mary's Riverkeeper,"St. Marys River, Camp Pinkney Landing",4675,30.8192,-81.963,7.43,66.0
9/1/17 9:42 AM,Chemours,"St. Marys River, Scotts Landing",4680,30.7844,-81.9696,8.48,33.0
9/1/17 9:45 AM,St. Mary's Riverkeeper,"St. Marys River, Traders Hill Landing",4676,30.7829,-82.0239,6.39,400.0
9/1/17 9:47 AM,St. Mary's Riverkeeper,"St. Marys River, St. George Bell Bridge",4679,30.5256,-82.0175,19.0,33.0
9/1/17 9:50 AM,St. Mary's Riverkeeper,"St. Marys River, Boy Scouts Camp",4678,30.3552,-82.0662,17.72,33.0
9/1/17 9:51 AM,St. Mary's Riverkeeper,"St. Marys River, Macclenny SR121",4677,30.3622,-82.133,21.01,66.0
9/2/17 6:00 AM,Lakewood Colony,Detention pond on tributary of Rubes Creek,869,34.0561,-84.4971,283.80954,0.0
9/2/17 8:30 AM,Jackson Lake Homeowners Association,Arrow Point,4294,33.3724,-83.8697,161.0,0.0
9/2/17 9:53 AM,Jackson Lake Homeowners Association,Alcovy River at FFA Camp,3951,33.4338,-83.8231,161.0,0.0
9/2/17 9:53 AM,Jackson Lake Homeowners Association,Nuthatch,4269,33.3754,-83.8437,176.91,0.0
9/2/17 11:05 AM,Jackson Lake Homeowners Association,Scout Island,4617,33.3272,-83.8436,161.0,100.0
9/2/17 11:05 AM,Jackson Lake Homeowners Association,Scout Island,4617,33.3272,-83.8436,161.0,100.0
9/2/17 1:45 PM,Rosco Peters - Chattahoochee River,Rottenwood Creek #3,4608,33.9134,-84.4781,279.47,433.0
9/2/17 8:55 PM,Jackson Lake Homeowners Association,South River North of Hwy 36 Bridge SRB-36,3306,33.3952,-83.8941,160.608994,100.0
9/3/17 9:30 AM,Knowles Landing,Whitewater Creek,2831,32.3791,-84.1845,103.932671,133.0
9/3/17 11:30 AM,Knowles Landing,"Ocmulgee River, Knowles Landing",2824,32.5423,-83.5387,72.62,66.0
9/4/17 9:00 AM,Upper Chattahoochee Trout Unlimited,Marlborough Creek,2372,33.9819,-84.3103,266.704529,66.0
9/4/17 2:15 PM,Clean Water,South River at Flat Bridge,4800,33.6387,-84.1508,203.84,133.0
9/4/17 4:15 PM,Clean Water,Honey Creek,4801,33.6559,-84.088,230.52,133.0
9/4/17 5:15 PM,Clean Water,Almand Branch,4778,33.6081,-84.0088,222.45,100.0
9/4/17 6:05 PM,Clean Water,South River,4762,33.6019,-84.0989,197.19,166.0
9/5/17 11:30 AM,Upper Chattahoochee Trout Unlimited,Wildcat Creek,2367,33.9575,-84.3318,302.844635,133.0
